 Temperature:   5.6500000953674316      Hamiltonian: -0.37389515621280056      Magnetization:   2.0276372865889235E-004 4th_order_cumulant:  0.99225323345532879      	 ABS_M: 0.000202764 	 0.000773298 	 -0.000373184 	 ABS_M: 0.000202764 	 0.000773298 	 -0.000373184
 Temperature:   5.7000002861022949      Hamiltonian: -0.37043308805206288      Magnetization:   3.4062503960229076E-003 4th_order_cumulant:  0.99225406317817977      	 ABS_M: 0.00340625 	 0.00346207 	 0.00320349 	 ABS_M: 0.00340625 	 0.00346207 	 0.00320349
 Temperature:   5.7500000000000000      Hamiltonian: -0.36302210869499618      Magnetization:   3.4479425048905468E-004 4th_order_cumulant:  0.99225496099625476      	 ABS_M: 0.000344794 	 0.00741098 	 -0.00306146 	 ABS_M: 0.000344794 	 0.00741098 	 -0.00306146
 Temperature:   5.8000001907348633      Hamiltonian: -0.36125128123214584      Magnetization:   3.2059256612192392E-003 4th_order_cumulant:  0.99225582944650825      	 ABS_M: 0.00320593 	 0.00177083 	 0.00286114 	 ABS_M: 0.00320593 	 0.00177083 	 0.00286114
 Temperature:   5.8499999046325684      Hamiltonian: -0.35629114135992429      Magnetization:   1.3709436089856663E-003 4th_order_cumulant:  0.99225659551115430      	 ABS_M: 0.00137094 	 0.00496014 	 -0.00183499 	 ABS_M: 0.00137094 	 0.00496014 	 -0.00183499
 Temperature:   5.9000000953674316      Hamiltonian: -0.35820214241433862      Magnetization:   3.7823970868039237E-003 4th_order_cumulant:  0.99225744218237411      	 ABS_M: 0.0037824 	 -0.001911 	 0.00241146 	 ABS_M: 0.0037824 	 -0.001911 	 0.00241146
 Temperature:   5.9500002861022949      Hamiltonian: -0.35536307296561015      Magnetization:  -3.8235781227595957E-003 4th_order_cumulant:  0.99225835604549761      	 ABS_M: 0.00382358 	 0.00283907 	 4.118e-05 	 ABS_M: 0.00382358 	 0.00283907 	 4.118e-05
 Temperature:   6.0000000000000000      Hamiltonian: -0.35207282236440035      Magnetization:   4.1302797024841348E-003 4th_order_cumulant:  0.99225924096591789      	 ABS_M: 0.00413028 	 0.00329025 	 0.0003067 	 ABS_M: 0.00413028 	 0.00329025 	 0.0003067
 Temperature:   6.0500001907348633      Hamiltonian: -0.34483788399232884      Magnetization:  -7.0350604450103464E-003 4th_order_cumulant:  0.99226019822512335      	 ABS_M: 0.00703506 	 0.00723494 	 0.00290478 	 ABS_M: 0.00703506 	 0.00723494 	 0.00290478
 Temperature:   6.0999999046325684      Hamiltonian: -0.34127759001539848      Magnetization:   5.4077812120401463E-003 4th_order_cumulant:  0.99226103326971338      	 ABS_M: 0.00540778 	 0.00356029 	 -0.00162728 	 ABS_M: 0.00540778 	 0.00356029 	 -0.00162728
 Temperature:   6.1500000953674316      Hamiltonian: -0.34239328282976567      Magnetization:  -3.7391709564820077E-003 4th_order_cumulant:  0.99226197767223556      	 ABS_M: 0.00373917 	 -0.00111569 	 -0.00166861 	 ABS_M: 0.00373917 	 -0.00111569 	 -0.00166861
 Temperature:   6.2000002861022949      Hamiltonian: -0.33759010812897039      Magnetization:   1.0565837308672723E-003 4th_order_cumulant:  0.99226286379106310      	 ABS_M: 0.00105658 	 0.00480317 	 -0.00268259 	 ABS_M: 0.00105658 	 0.00480317 	 -0.00268259
 Temperature:   6.2500000000000000      Hamiltonian: -0.33618282640890262      Magnetization:  -2.1741617547192758E-003 4th_order_cumulant:  0.99226364611797491      	 ABS_M: 0.00217416 	 0.00140728 	 0.00111758 	 ABS_M: 0.00217416 	 0.00140728 	 0.00111758
 Temperature:   6.3000001907348633      Hamiltonian: -0.32889434862368438      Magnetization:   4.5496936295668852E-003 4th_order_cumulant:  0.99226438084183943      	 ABS_M: 0.00454969 	 0.00728848 	 0.00237553 	 ABS_M: 0.00454969 	 0.00728848 	 0.00237553
 Temperature:   6.3499999046325684      Hamiltonian: -0.32888717801630596      Magnetization:   3.9263432672238859E-003 4th_order_cumulant:  0.99226535765549706      	 ABS_M: 0.00392634 	 7.17061e-06 	 -0.00062335 	 ABS_M: 0.00392634 	 7.17061e-06 	 -0.00062335
 Temperature:   6.4000000953674316      Hamiltonian: -0.32663024288267190      Magnetization:   1.9629288112173191E-003 4th_order_cumulant:  0.99226613646807460      	 ABS_M: 0.00196293 	 0.00225694 	 -0.00196341 	 ABS_M: 0.00196293 	 0.00225694 	 -0.00196341
 Temperature:   6.4500002861022949      Hamiltonian: -0.32533338636277903      Magnetization:   2.4990616036207254E-003 4th_order_cumulant:  0.99226697168306421      	 ABS_M: 0.00249906 	 0.00129686 	 0.00053613 	 ABS_M: 0.00249906 	 0.00129686 	 0.00053613
 Temperature:   6.5000000000000000      Hamiltonian: -0.32009412601735621      Magnetization:   2.2410441571027420E-003 4th_order_cumulant:  0.99226775330192518      	 ABS_M: 0.00224104 	 0.00523926 	 -0.00025802 	 ABS_M: 0.00224104 	 0.00523926 	 -0.00025802
 Temperature:   6.5500001907348633      Hamiltonian: -0.31687669329907425      Magnetization:   4.6661802193245254E-003 4th_order_cumulant:  0.99226868172771898      	 ABS_M: 0.00466618 	 0.00321743 	 0.00242514 	 ABS_M: 0.00466618 	 0.00321743 	 0.00242514
 Temperature:   6.5999999046325684      Hamiltonian: -0.31493654724451819      Magnetization:  -1.4625114857319934E-003 4th_order_cumulant:  0.99226948087940336      	 ABS_M: 0.00146251 	 0.00194015 	 -0.00320367 	 ABS_M: 0.00146251 	 0.00194015 	 -0.00320367
 Temperature:   6.6500000953674316      Hamiltonian: -0.30932395648007277      Magnetization:  -3.6441793396220419E-003 4th_order_cumulant:  0.99227026383794958      	 ABS_M: 0.00364418 	 0.00561259 	 0.00218167 	 ABS_M: 0.00364418 	 0.00561259 	 0.00218167
 Temperature:   6.7000002861022949      Hamiltonian: -0.31002082204386033      Magnetization:   4.1544118277747275E-003 4th_order_cumulant:  0.99227099847941769      	 ABS_M: 0.00415441 	 -0.000696866 	 0.00051023 	 ABS_M: 0.00415441 	 -0.000696866 	 0.00051023
 Temperature:   6.7500000000000000      Hamiltonian: -0.30567206089271881      Magnetization:  -2.2685580175061957E-003 4th_order_cumulant:  0.99227178065903177      	 ABS_M: 0.00226856 	 0.00434876 	 -0.00188585 	 ABS_M: 0.00226856 	 0.00434876 	 -0.00188585
 Temperature:   6.8000001907348633      Hamiltonian: -0.30372657968175959      Magnetization:   9.0103850745504397E-004 4th_order_cumulant:  0.99227247933946539      	 ABS_M: 0.000901039 	 0.00194548 	 -0.00136752 	 ABS_M: 0.000901039 	 0.00194548 	 -0.00136752
 Temperature:   6.8499999046325684      Hamiltonian: -0.30068712428287048      Magnetization:  -1.7014524027568214E-003 4th_order_cumulant:  0.99227318902852502      	 ABS_M: 0.00170145 	 0.00303946 	 0.000800411 	 ABS_M: 0.00170145 	 0.00303946 	 0.000800411
 Temperature:   6.9000000953674316      Hamiltonian: -0.30020153027270369      Magnetization:   2.7499966768507757E-003 4th_order_cumulant:  0.99227389588615478      	 ABS_M: 0.00275 	 0.000485594 	 0.00104855 	 ABS_M: 0.00275 	 0.000485594 	 0.00104855
 Temperature:   6.9500002861022949      Hamiltonian: -0.30001787453912165      Magnetization:  -2.3600295715396936E-003 4th_order_cumulant:  0.99227463428956908      	 ABS_M: 0.00236003 	 0.000183656 	 -0.00038997 	 ABS_M: 0.00236003 	 0.000183656 	 -0.00038997
 Temperature:   7.0000000000000000      Hamiltonian: -0.29591541904125890      Magnetization:   2.5505401293367744E-003 4th_order_cumulant:  0.99227538151813277      	 ABS_M: 0.00255054 	 0.00410246 	 0.00019051 	 ABS_M: 0.00255054 	 0.00410246 	 0.00019051
 Temperature:   7.0500001907348633      Hamiltonian: -0.29571470454671683      Magnetization:  -9.8453405045873183E-004 4th_order_cumulant:  0.99227620463958199      	 ABS_M: 0.000984534 	 0.000200714 	 -0.00156601 	 ABS_M: 0.000984534 	 0.000200714 	 -0.00156601
 Temperature:   7.0999999046325684      Hamiltonian: -0.29173909532901282      Magnetization:  -1.4587078250176768E-003 4th_order_cumulant:  0.99227696425236400      	 ABS_M: 0.00145871 	 0.00397561 	 0.000474176 	 ABS_M: 0.00145871 	 0.00397561 	 0.000474176
 Temperature:   7.1500000953674316      Hamiltonian: -0.29017254398504944      Magnetization:  -5.4340543627105957E-003 4th_order_cumulant:  0.99227777076779800      	 ABS_M: 0.00543405 	 0.00156655 	 0.00397534 	 ABS_M: 0.00543405 	 0.00156655 	 0.00397534
 Temperature:   7.2000002861022949      Hamiltonian: -0.28683162143074997      Magnetization:  -5.6978331841882092E-003 4th_order_cumulant:  0.99227849808326429      	 ABS_M: 0.00569783 	 0.00334092 	 0.00026378 	 ABS_M: 0.00569783 	 0.00334092 	 0.00026378
 Temperature:   7.2500000000000000      Hamiltonian: -0.28740257590404578      Magnetization:   7.4864991267932783E-004 4th_order_cumulant:  0.99227923743493873      	 ABS_M: 0.00074865 	 -0.000570954 	 -0.00494918 	 ABS_M: 0.00074865 	 -0.000570954 	 -0.00494918
 Temperature:   7.3000001907348633      Hamiltonian: -0.28158443889663259      Magnetization:  -2.3235306422853272E-003 4th_order_cumulant:  0.99227988509190335      	 ABS_M: 0.00232353 	 0.00581814 	 0.00157488 	 ABS_M: 0.00232353 	 0.00581814 	 0.00157488
 Temperature:   7.3499999046325684      Hamiltonian: -0.27923922794812284      Magnetization:  -2.6761748872668797E-003 4th_order_cumulant:  0.99228066082486432      	 ABS_M: 0.00267617 	 0.00234521 	 0.00035264 	 ABS_M: 0.00267617 	 0.00234521 	 0.00035264
 Temperature:   7.4000000953674316      Hamiltonian: -0.28035486972993739      Magnetization:   2.6064553443849859E-003 4th_order_cumulant:  0.99228138955956946      	 ABS_M: 0.00260646 	 -0.00111564 	 -6.971e-05 	 ABS_M: 0.00260646 	 -0.00111564 	 -6.971e-05
 Temperature:   7.4500002861022949      Hamiltonian: -0.27502428261449163      Magnetization:   4.1238301639752823E-003 4th_order_cumulant:  0.99228214222563327      	 ABS_M: 0.00412383 	 0.00533059 	 0.00151737 	 ABS_M: 0.00412383 	 0.00533059 	 0.00151737
 Temperature:   7.5000000000000000      Hamiltonian: -0.27744572758648950      Magnetization:   7.5834698257844528E-004 4th_order_cumulant:  0.99228294730170963      	 ABS_M: 0.000758347 	 -0.00242144 	 -0.00336548 	 ABS_M: 0.000758347 	 -0.00242144 	 -0.00336548
 Temperature:   7.5500001907348633      Hamiltonian: -0.27564354725728041      Magnetization:   3.1489921122499656E-003 4th_order_cumulant:  0.99228364810260450      	 ABS_M: 0.00314899 	 0.00180218 	 0.00239064 	 ABS_M: 0.00314899 	 0.00180218 	 0.00239064
 Temperature:   7.5999999046325684      Hamiltonian: -0.27240313388632276      Magnetization:   4.3852753154142816E-003 4th_order_cumulant:  0.99228430225800246      	 ABS_M: 0.00438528 	 0.00324041 	 0.00123629 	 ABS_M: 0.00438528 	 0.00324041 	 0.00123629
 Temperature:   7.6500000953674316      Hamiltonian: -0.26907356823121853      Magnetization:  -1.7815542401849308E-003 4th_order_cumulant:  0.99228497466127974      	 ABS_M: 0.00178155 	 0.00332957 	 -0.00260373 	 ABS_M: 0.00178155 	 0.00332957 	 -0.00260373
 Temperature:   7.7000002861022949      Hamiltonian: -0.26455293184534812      Magnetization:  -2.8437115179282034E-003 4th_order_cumulant:  0.99228567710457638      	 ABS_M: 0.00284371 	 0.00452064 	 0.00106216 	 ABS_M: 0.00284371 	 0.00452064 	 0.00106216
 Temperature:   7.7500000000000000      Hamiltonian: -0.26881738834801144      Magnetization:  -1.2060716857158554E-003 4th_order_cumulant:  0.99228636173882445      	 ABS_M: 0.00120607 	 -0.00426446 	 -0.00163764 	 ABS_M: 0.00120607 	 -0.00426446 	 -0.00163764
 Temperature:   7.8000001907348633      Hamiltonian: -0.26216145185280926      Magnetization:   2.8376212405826448E-003 4th_order_cumulant:  0.99228705505765880      	 ABS_M: 0.00283762 	 0.00665594 	 0.00163155 	 ABS_M: 0.00283762 	 0.00665594 	 0.00163155
 Temperature:   7.8499999046325684      Hamiltonian: -0.25757270136514032      Magnetization:  -4.0447443823976445E-004 4th_order_cumulant:  0.99228778173930865      	 ABS_M: 0.000404474 	 0.00458875 	 -0.00243315 	 ABS_M: 0.000404474 	 0.00458875 	 -0.00243315
 Temperature:   7.9000000953674316      Hamiltonian: -0.25798167372597924      Magnetization:   9.6317593730578467E-004 4th_order_cumulant:  0.99228847657003894      	 ABS_M: 0.000963176 	 -0.000408972 	 0.000558702 	 ABS_M: 0.000963176 	 -0.000408972 	 0.000558702
 Temperature:   7.9500002861022949      Hamiltonian: -0.25970690188071038      Magnetization:   2.6055965162127678E-003 4th_order_cumulant:  0.99228910172798479      	 ABS_M: 0.0026056 	 -0.00172523 	 0.00164242 	 ABS_M: 0.0026056 	 -0.00172523 	 0.00164242
 Temperature:   8.0000000000000000      Hamiltonian: -0.25535071170781615      Magnetization:  -2.1971384404977280E-004 4th_order_cumulant:  0.99228977550181585      	 ABS_M: 0.000219714 	 0.00435619 	 -0.00238589 	 ABS_M: 0.000219714 	 0.00435619 	 -0.00238589
 Temperature:   8.0500001907348633      Hamiltonian: -0.25675351997209317      Magnetization:  -4.1582569598903199E-003 4th_order_cumulant:  0.99229043339666589      	 ABS_M: 0.00415826 	 -0.00140281 	 0.00393855 	 ABS_M: 0.00415826 	 -0.00140281 	 0.00393855
 Temperature:   8.1000003814697266      Hamiltonian: -0.25252948554154292      Magnetization:  -2.1030469094374220E-003 4th_order_cumulant:  0.99229111056169472      	 ABS_M: 0.00210305 	 0.00422403 	 -0.00205521 	 ABS_M: 0.00210305 	 0.00422403 	 -0.00205521
 Temperature:   8.1500005722045898      Hamiltonian: -0.24919928472555769      Magnetization:  -2.2401393003845887E-003 4th_order_cumulant:  0.99229172560791745      	 ABS_M: 0.00224014 	 0.0033302 	 0.00013709 	 ABS_M: 0.00224014 	 0.0033302 	 0.00013709
 Temperature:   8.1999998092651367      Hamiltonian: -0.25171081386579047      Magnetization:   9.0633336276503855E-004 4th_order_cumulant:  0.99229236941144783      	 ABS_M: 0.000906333 	 -0.00251153 	 -0.00133381 	 ABS_M: 0.000906333 	 -0.00251153 	 -0.00133381
 Temperature:   8.2500000000000000      Hamiltonian: -0.25382883024573022      Magnetization:   2.5215509950358649E-003 4th_order_cumulant:  0.99229299721818809      	 ABS_M: 0.00252155 	 -0.00211802 	 0.00161522 	 ABS_M: 0.00252155 	 -0.00211802 	 0.00161522
 Temperature:   8.3000001907348633      Hamiltonian: -0.24666535171646534      Magnetization:   1.5563861504902245E-003 4th_order_cumulant:  0.99229361805389948      	 ABS_M: 0.00155639 	 0.00716348 	 -0.00096516 	 ABS_M: 0.00155639 	 0.00716348 	 -0.00096516
 Temperature:   8.3500003814697266      Hamiltonian: -0.24423053090156585      Magnetization:  -9.3529587986103423E-004 4th_order_cumulant:  0.99229429917661449      	 ABS_M: 0.000935296 	 0.00243482 	 -0.000621094 	 ABS_M: 0.000935296 	 0.00243482 	 -0.000621094
 Temperature:   8.4000005722045898      Hamiltonian: -0.24467042177593926      Magnetization:  -3.9422358660564051E-003 4th_order_cumulant:  0.99229492087799853      	 ABS_M: 0.00394224 	 -0.000439891 	 0.00300694 	 ABS_M: 0.00394224 	 -0.000439891 	 0.00300694
 Temperature:   8.4499998092651367      Hamiltonian: -0.24201836880209332      Magnetization:   3.9539832365998711E-003 4th_order_cumulant:  0.99229561048836212      	 ABS_M: 0.00395398 	 0.00265205 	 1.174e-05 	 ABS_M: 0.00395398 	 0.00265205 	 1.174e-05
 Temperature:   8.5000000000000000      Hamiltonian: -0.24055197110521248      Magnetization:   2.1005639816061849E-004 4th_order_cumulant:  0.99229626927745129      	 ABS_M: 0.000210056 	 0.0014664 	 -0.00374392 	 ABS_M: 0.000210056 	 0.0014664 	 -0.00374392
 Temperature:   8.5500001907348633      Hamiltonian: -0.24010331406634980      Magnetization:  -6.3487584095430047E-004 4th_order_cumulant:  0.99229687498948949      	 ABS_M: 0.000634876 	 0.000448657 	 0.00042482 	 ABS_M: 0.000634876 	 0.000448657 	 0.00042482
 Temperature:   8.6000003814697266      Hamiltonian: -0.23802642415198058      Magnetization:  -2.6261952402360173E-003 4th_order_cumulant:  0.99229755963672750      	 ABS_M: 0.0026262 	 0.00207689 	 0.00199132 	 ABS_M: 0.0026262 	 0.00207689 	 0.00199132
 Temperature:   8.6500005722045898      Hamiltonian: -0.23383145091830890      Magnetization:   4.9210306373139836E-003 4th_order_cumulant:  0.99229817280706323      	 ABS_M: 0.00492103 	 0.00419497 	 0.00229483 	 ABS_M: 0.00492103 	 0.00419497 	 0.00229483
 Temperature:   8.6999998092651367      Hamiltonian: -0.23409423721963071      Magnetization:  -2.5534991471569579E-003 4th_order_cumulant:  0.99229878269133021      	 ABS_M: 0.0025535 	 -0.000262786 	 -0.00236753 	 ABS_M: 0.0025535 	 -0.000262786 	 -0.00236753
 Temperature:   8.7500000000000000      Hamiltonian: -0.23569403021335392      Magnetization:  -1.4427578254377874E-003 4th_order_cumulant:  0.99229938234458315      	 ABS_M: 0.00144276 	 -0.00159979 	 -0.00111074 	 ABS_M: 0.00144276 	 -0.00159979 	 -0.00111074
 Temperature:   8.8000001907348633      Hamiltonian: -0.22905666608941447      Magnetization:  -9.4964499928286189E-004 4th_order_cumulant:  0.99230006785027480      	 ABS_M: 0.000949645 	 0.00663736 	 -0.000493115 	 ABS_M: 0.000949645 	 0.00663736 	 -0.000493115
 Temperature:   8.8500003814697266      Hamiltonian: -0.23110189543538298      Magnetization:  -1.8714465569238269E-003 4th_order_cumulant:  0.99230069938460652      	 ABS_M: 0.00187145 	 -0.00204523 	 0.000921805 	 ABS_M: 0.00187145 	 -0.00204523 	 0.000921805
 Temperature:   8.9000005722045898      Hamiltonian: -0.22752910737674889      Magnetization:  -1.3111799552178844E-003 4th_order_cumulant:  0.99230138045512795      	 ABS_M: 0.00131118 	 0.00357279 	 -0.00056027 	 ABS_M: 0.00131118 	 0.00357279 	 -0.00056027
 Temperature:   8.9499998092651367      Hamiltonian: -0.22990286443673316      Magnetization:   1.0910922499032161E-004 4th_order_cumulant:  0.99230202196158501      	 ABS_M: 0.000109109 	 -0.00237376 	 -0.00120207 	 ABS_M: 0.000109109 	 -0.00237376 	 -0.00120207
 Temperature:   9.0000000000000000      Hamiltonian: -0.22520644268137585      Magnetization:  -1.6286828665190446E-004 4th_order_cumulant:  0.99230255655679600      	 ABS_M: 0.000162868 	 0.00469642 	 5.3759e-05 	 ABS_M: 0.000162868 	 0.00469642 	 5.3759e-05
 Temperature:   9.0500001907348633      Hamiltonian: -0.22579346201209508      Magnetization:   8.9067427296233073E-004 4th_order_cumulant:  0.99230316459100099      	 ABS_M: 0.000890674 	 -0.000587019 	 0.000727806 	 ABS_M: 0.000890674 	 -0.000587019 	 0.000727806
 Temperature:   9.1000003814697266      Hamiltonian: -0.22424645845891017      Magnetization:   5.5648058167466277E-003 4th_order_cumulant:  0.99230369573294097      	 ABS_M: 0.00556481 	 0.001547 	 0.00467414 	 ABS_M: 0.00556481 	 0.001547 	 0.00467414
 Temperature:   9.1500005722045898      Hamiltonian: -0.22149527288126653      Magnetization:   1.4145044295523763E-003 4th_order_cumulant:  0.99230427324053805      	 ABS_M: 0.0014145 	 0.00275119 	 -0.00415031 	 ABS_M: 0.0014145 	 0.00275119 	 -0.00415031
 Temperature:   9.1999998092651367      Hamiltonian: -0.22296237718803297      Magnetization:  -3.5200167685460358E-003 4th_order_cumulant:  0.99230494767300470      	 ABS_M: 0.00352002 	 -0.0014671 	 0.00210552 	 ABS_M: 0.00352002 	 -0.0014671 	 0.00210552
 Temperature:   9.2500000000000000      Hamiltonian: -0.22185184538550232      Magnetization:   1.9523818883949832E-003 4th_order_cumulant:  0.99230558662406765      	 ABS_M: 0.00195238 	 0.00111053 	 -0.00156764 	 ABS_M: 0.00195238 	 0.00111053 	 -0.00156764
 Temperature:   9.3000001907348633      Hamiltonian: -0.21952676997430740      Magnetization:  -1.4574470534533430E-003 4th_order_cumulant:  0.99230620602102104      	 ABS_M: 0.00145745 	 0.00232508 	 -0.00049493 	 ABS_M: 0.00145745 	 0.00232508 	 -0.00049493
 Temperature:   9.3500003814697266      Hamiltonian: -0.21946690520365228      Magnetization:   5.8110251568255225E-005 4th_order_cumulant:  0.99230679152953938      	 ABS_M: 5.81103e-05 	 5.98648e-05 	 -0.00139934 	 ABS_M: 5.81103e-05 	 5.98648e-05 	 -0.00139934
 Temperature:   9.4000005722045898      Hamiltonian: -0.21739475390264687      Magnetization:   8.4125148678760068E-004 4th_order_cumulant:  0.99230744049361896      	 ABS_M: 0.000841251 	 0.00207215 	 0.000783141 	 ABS_M: 0.000841251 	 0.00207215 	 0.000783141
 Temperature:   9.4499998092651367      Hamiltonian: -0.21714505503125764      Magnetization:  -6.1700656615920569E-004 4th_order_cumulant:  0.99230806117671499      	 ABS_M: 0.000617007 	 0.000249699 	 -0.000224244 	 ABS_M: 0.000617007 	 0.000249699 	 -0.000224244
 Temperature:   9.5000000000000000      Hamiltonian: -0.21547879477793952      Magnetization:  -3.4771467554993386E-004 4th_order_cumulant:  0.99230861165006501      	 ABS_M: 0.000347715 	 0.00166626 	 -0.000269292 	 ABS_M: 0.000347715 	 0.00166626 	 -0.000269292
 Temperature:   9.5500001907348633      Hamiltonian: -0.21762087373788044      Magnetization:  -1.6347396012493663E-003 4th_order_cumulant:  0.99230917745181391      	 ABS_M: 0.00163474 	 -0.00214208 	 0.00128703 	 ABS_M: 0.00163474 	 -0.00214208 	 0.00128703
 Temperature:   9.6000003814697266      Hamiltonian: -0.21073448723559324      Magnetization:  -3.1031355662031499E-004 4th_order_cumulant:  0.99230978284626359      	 ABS_M: 0.000310314 	 0.00688639 	 -0.00132443 	 ABS_M: 0.000310314 	 0.00688639 	 -0.00132443
 Temperature:   9.6500005722045898      Hamiltonian: -0.20709033163474069      Magnetization:  -2.4951406817647591E-003 4th_order_cumulant:  0.99231038009762773      	 ABS_M: 0.00249514 	 0.00364416 	 0.00218483 	 ABS_M: 0.00249514 	 0.00364416 	 0.00218483
 Temperature:   9.6999998092651367      Hamiltonian: -0.21022028362369460      Magnetization:   1.6272648715514029E-003 4th_order_cumulant:  0.99231101321064885      	 ABS_M: 0.00162726 	 -0.00312995 	 -0.00086788 	 ABS_M: 0.00162726 	 -0.00312995 	 -0.00086788
 Temperature:   9.7500000000000000      Hamiltonian: -0.20744722607721411      Magnetization:  -1.7553793595900945E-003 4th_order_cumulant:  0.99231169361432037      	 ABS_M: 0.00175538 	 0.00277306 	 0.00012812 	 ABS_M: 0.00175538 	 0.00277306 	 0.00012812
 Temperature:   9.8000001907348633      Hamiltonian: -0.20706459126655483      Magnetization:   1.7019199418860165E-003 4th_order_cumulant:  0.99231226771080483      	 ABS_M: 0.00170192 	 0.000382635 	 -5.346e-05 	 ABS_M: 0.00170192 	 0.000382635 	 -5.346e-05
 Temperature:   9.8500003814697266      Hamiltonian: -0.20584899145916261      Magnetization:   1.7352099280662928E-003 4th_order_cumulant:  0.99231282994186665      	 ABS_M: 0.00173521 	 0.0012156 	 3.329e-05 	 ABS_M: 0.00173521 	 0.0012156 	 3.329e-05
 Temperature:   9.9000005722045898      Hamiltonian: -0.20289112623094036      Magnetization:   1.8764758622264218E-003 4th_order_cumulant:  0.99231339074351621      	 ABS_M: 0.00187648 	 0.00295787 	 0.00014127 	 ABS_M: 0.00187648 	 0.00295787 	 0.00014127
 Temperature:   9.9499998092651367      Hamiltonian: -0.20491639663794187      Magnetization:   2.7048858930832462E-004 4th_order_cumulant:  0.99231398993580644      	 ABS_M: 0.000270489 	 -0.00202527 	 -0.00160599 	 ABS_M: 0.000270489 	 -0.00202527 	 -0.00160599
 Temperature:   10.000000000000000      Hamiltonian: -0.20432306258085281      Magnetization:   9.3270163913786977E-004 4th_order_cumulant:  0.99231453963819682      	 ABS_M: 0.000932702 	 0.000593334 	 0.000662213 	 ABS_M: 0.000932702 	 0.000593334 	 0.000662213
